Hour,P_el,P_fc,m_dot_el,m_dot_fc,eta_el,i_model,V,eta_F,P_comp,m_H2,P_tank_bar
13016,1204.359,98.515,18.74065037091,5.37408286283174,0.541083726562829,2.99392445542141,2.31579666454923,0.999600238719411,49.9611754150829,282.744220110383,569.415910778218
13017,1443.597,102.386,21.4844396641358,5.58524943403431,0.516990689329977,3.43208502001526,2.42384222907952,0.999651274642876,58.5113712168462,296.110787618461,596.334714666126
13018,1562.646,103.113,18.196647597558,5.62490794533999,0.50640627248836,3.63850306077373,2.4745520200864,0.999671058384645,63.5357609951572,312.009977848562,628.353943501202
13019,1549.259,100.426,5.62490794534,5.47832965114693,0.507672767256756,3.6133269540839,2.46837307882727,0.999668766461077,64.2390100861341,324.58171750078,653.672051087414
13020,1428.529,98.229,5.47832965114691,5.35848130267572,0.51863994784617,3.40071928744646,2.41612671405465,0.999648058256762,60.4703085528491,324.728295794973,653.9672437278
13021,1224.53,96.959,5.35848130267573,5.28920164743747,0.539244340287604,3.02591550154883,2.32370577414894,0.999604465136692,53.8123357145398,324.848144143445,654.2086051833
13022,942.427,96.019,5.28920164743749,5.23792379237924,0.573288046722794,2.46919817469112,2.18552157957037,0.999515285939155,43.9120984786369,324.917423798683,654.34812682576
13023,617.218,98.408,5.23792379237926,5.36824591550064,0.624505959662689,1.75465035785033,2.00588311594071,0.999317895403531,31.2006827226475,324.968701653741,654.451394813093
13024,302.215,101.474,5.36824591550067,5.5354990044459,0.696197875853928,0.952807407885838,1.79829102129591,0.99874386464213,16.9297363968825,324.83837953062,654.188940321882
13025,82.368,101.809,1.79874769687488,5.5537735591741,0.775991408428889,0.28844205585207,1.60870285101457,0.995850622161355,5.10907665931218,324.671126441674,653.85211090788
13026,2.882,102.564,0.0622310954482396,5.59495949594959,0.766456341957249,0.0111346487613647,1.45970325919676,0.892510747313503,0.17582836601864,320.916100579375,646.289899837599
13027,0,101.7,0,5.54782751002373,0,0,0,0,0,315.383372178874,635.147590438559
13028,0,98.68,0,5.38308376292175,0,0,0,0,0,309.83554466885,623.974873085655
13029,0,93.409,0,5.09554591822819,0,0,0,0,0,304.452460905928,613.133931606947
13030,0,89.042,0,4.85732209584595,0,0,0,0,0,299.3569149877,602.872059874229
13031,0,86.154,0,4.69977906881597,0,0,0,0,0,294.499592891854,593.089944844364
13032,0,84.794,0,4.62558983171044,0,0,0,0,0,289.799813823038,583.625104226644
13033,0,83.897,0,4.57665766576658,0,0,0,0,0,285.174223991328,574.309672611874
13034,0,87.032,0,4.74767476747675,0,0,0,0,0,280.597566325561,565.092785023313
13035,0,96.551,0,5.26694487630581,0,0,0,0,0,275.849891558085,555.531487711043
13036,12.425,113.224,0.28452758476069,6.17647219267381,0.811798565073771,0.046633568268358,1.50452194279319,0.974334902544916,0.743155749373593,270.582946681779,544.924437237687
13037,157.689,125.168,3.3249468559434,6.82802825737119,0.743294113443216,0.532163498628719,1.68267409147034,0.997750963609173,8.59528769380157,264.691002073866,533.05870571589
13038,462.864,133.163,8.66293587006422,7.26416277991436,0.655309882607318,1.38459640446353,1.9112445421145,0.999135592819375,22.2546635431289,261.187920672438,526.00388321255
13039,840.01,136.512,14.1563671086114,7.44685377628672,0.587182925990048,2.26185215401471,2.13370934662485,0.999470851765372,36.4585088961638,262.586693762588,528.820859109665
13040,1181.62,140.287,18.4820660255617,7.6527834601642,0.54347779310892,2.95263066400941,2.30558248518735,0.999594647888449,48.1656648961623,269.296207094912,542.333084553258
13041,1422.446,143.776,21.2642330675897,7.84311158388566,0.518840482095094,3.39691983918006,2.4151919188252,0.999647664610604,56.4444781433001,280.12548966031,564.14207429191
13042,1539.137,143.141,22.5405696467011,7.80847175626653,0.508308444341549,3.60074028468438,2.46528334141229,0.999667608608325,61.1423007426719,293.546611144014,591.170743915377
13043,1515.547,142.964,21.9279164116718,7.79881624526089,0.510522060273375,3.55716686100086,2.45458391263454,0.999663536988549,61.774802163694,308.278709034449,620.839576525574
13044,1392.193,140.522,7.79881624526087,7.66560292392876,0.522088838769099,3.33580300614154,2.40014946590558,0.9996412093064,59.1231037077871,322.40780920086,649.294037722315
13045,1186.002,138.438,7.66560292392876,7.55191882824646,0.543454588258148,2.95302905498993,2.30568105689786,0.999594702574205,52.3462650988848,322.541022522192,649.562314770258
13046,912.041,135.779,7.55191882824647,7.40686795952322,0.577421208041735,2.40639264542945,2.16985022668444,0.999502635167806,42.6593140750514,322.654706617874,649.791262095365
13047,604.286,135.236,7.4068679595232,7.37724681559065,0.6268984818286,1.72441993677062,1.99820386710105,0.999305937580073,30.5698594041587,322.799757486597,650.083378668044
13048,291.728,132.926,5.77653101962691,7.25123421433052,0.699192973299533,0.923661309324672,1.79051670999846,0.998704227337225,16.3651370473072,322.82937863053,650.143032409662
13049,77.494,129.653,1.69768253324681,7.07268908709053,0.778378757600076,0.272302781139766,1.60337277084728,0.995604690230206,4.79962302653657,321.354675435826,647.173141593108
13050,2.461,128.304,0.0523079354738425,6.999099909991,0.753344028111128,0.0095500017960632,1.4554317742695,0.874674884901164,0.146753886289529,315.979668881982,636.348466729371
13051,0,123.422,0,6.732782369146,0,0,0,0,0,309.032876907465,622.35838807237
13052,0,114.511,0,6.24667921337588,0,0,0,0,0,302.300094538319,608.799301335594
13053,0,106.753,0,5.82347325641655,0,0,0,0,0,296.053415324943,596.219173146819
13054,0,100.905,0,5.50445953686278,0,0,0,0,0,290.229942068527,584.491335432222
13055,0,96.192,0,5.24736109974634,0,0,0,0,0,284.725482531664,573.405956430307
13056,0,94.61,0,5.16106156070152,0,0,0,0,0,279.478121431918,562.838345539347
13057,0,94.743,0,5.16831683168317,0,0,0,0,0,274.317059871216,552.444532473878
13058,0,96.384,0,5.25783487439653,0,0,0,0,0,269.148743039533,542.036108086796
13059,0.42,105.052,0.00346530414604849,5.730682159125,0.280981131264108,0.00175023562171722,1.41055088815015,0.3161748855783,0.00894539762091736,263.890908165137,531.447404160126
13060,11.223,119.386,0.25724891250051,6.51261489785342,0.811499534826596,0.0422773888531236,1.50099135749194,0.971690421126912,0.657243784903535,258.163691310158,519.913416302023
13061,150.996,129.747,3.1980739050834,7.07781687259635,0.7458173069806,0.511902932732585,1.67683178183774,0.997661949174823,8.07654471414629,251.908325324805,507.31579390532
13062,455.809,136.756,8.55900289583311,7.460164198238,0.656774526953668,1.36799916400434,1.9069623420574,0.999125105405195,21.4566388612402,248.028582357292,499.502416236382
13063,835.761,139.432,14.1112028512489,7.60614243242506,0.587679422784223,2.25463979388405,2.1319030868406,0.999469159074752,35.449856206872,249.127421054887,501.715357097013
13064,1175.862,143.164,18.4268712627723,7.80972642718817,0.543991725229674,2.9438165147283,2.30340150663293,0.999593434214294,46.8602326865377,255.632481473711,514.815836751755
13065,1410.579,146.599,21.1456393758014,7.99710880178927,0.519842492907888,3.37798140280687,2.41053180614177,0.99964568926481,54.814186598446,266.249626309295,536.197604322664
13066,1514.463,145.426,22.2858538035471,7.93312058478575,0.510374237592705,3.56006426122919,2.45529552072479,0.999663810822934,59.0848626242782,279.398156883307,562.677305691178
13067,1481.336,144.306,21.9059880772613,7.87202356599296,0.513488042496665,3.4994028316106,2.44039231763359,0.999657983052573,59.440021536468,293.750890102068,591.582139376999
13068,1353.925,141.835,20.4606782733174,7.73722826828137,0.525710664613692,3.26859875300567,2.38359630986277,0.999633832365265,56.7201823066201,307.784854613337,619.84500777761
13069,1162.659,141.055,9.69832082774775,7.69467855876497,0.546058419986938,2.90854993982261,2.29467239051104,0.999588504547266,51.4098209849746,320.508304618373,645.468643408536
13070,895.415,138.77,7.69467855876496,7.57002973024575,0.579738613766798,2.37160160617907,2.16116084600744,0.999495338900443,42.033813155176,322.511946887355,649.503759624249
13071,580.279,137.97,7.57002973024578,7.52638900253662,0.631466224269755,1.66742225947881,1.98370266215382,0.999282212368534,29.5519491520672,322.636595715875,649.754788721116
13072,273.726,136.17,5.458866851895,7.42819736519106,0.704488397386802,0.872932956594274,1.77692395560566,0.998628926694491,15.4619422120287,322.680236443584,649.84267636991
13073,67.336,133.761,1.48439452015202,7.29678422387693,0.7835344740923,0.238242441131354,1.59181714647726,0.994976314595325,4.19280593188711,320.710905930288,645.876660274465
13074,2.461,131.652,0.0523133521316933,7.18173635545373,0.753352508271538,0.00955086679173469,1.45543427752579,0.874686235251289,0.146540291689221,314.898516226563,634.171143621808
13075,1.32,126.46,0.0251791234126659,6.89850803262144,0.671268105939199,0.00521775382103357,1.43907054642479,0.77061871538266,0.0697988122495903,307.769093223241,619.813266063162
13076,1.38,116.9,0.0266341476858356,6.37700133649729,0.679239016568234,0.00545010922040909,1.44023065062314,0.780397965273093,0.073072510978582,300.895764314032,605.971133978597
13077,1.2,107.88,0.0223316647587844,5.88495213157679,0.653291597912656,0.00476303811289859,1.43665022791389,0.748720239914823,0.0606705048886945,294.54539712522,593.182189556739
13078,1.2,101.705,0.0223451321781716,5.54810026457191,0.653385112868475,0.00476518874891749,1.43666218640539,0.748833648077927,0.0601465799720839,288.682776658402,581.375513645355
13079,1.2,97.923,0.0223580208942804,5.34178872432698,0.653474526562898,0.00476724697078646,1.43667362619795,0.748942087200431,0.0596451642485869,283.157021526009,570.247247645007
13080,1.2,95.02,0.0223706134632163,5.18342743365246,0.653561807606106,0.00476925790038963,1.43668479857228,0.749047944295917,0.0591552657275687,277.837590822576,559.534496460794
13081,1.2,94.822,0.0223830105525591,5.17262635354444,0.653647658374748,0.0047712376135109,1.43669579311119,0.749152070964453,0.0586729682903787,272.676534002387,549.140692942198
13082,1.26,97.833,0.0238406471514521,5.3368791424597,0.663245657111669,0.00500401017980104,1.43795904344488,0.7608208154498,0.0619389783594007,267.526290659395,538.768666583058
13083,0.84,106.375,0.0137047353787969,5.80285301257398,0.567618739010582,0.00338538850358673,1.42766558452707,0.646464483170048,0.0352717576387437,262.213252164087,528.068788606332
13084,10.5,120.846,0.240623288331765,6.59225922592259,0.811147861161009,0.0396224135273989,1.49871060249728,0.969793483845751,0.612808546867621,256.424103886891,516.410077642754
13085,137.097,131.453,2.92465220408018,7.17088072443608,0.751358563860069,0.468239737756367,1.66410143420768,0.997443926737144,7.3604632109595,250.072467949301,503.618578099729
13086,376.192,137.425,7.25985543570269,7.49665875678477,0.675765888617778,1.16053600856934,1.85307997458202,0.998968704921305,18.1227547960112,245.826239428945,495.067138642021
13087,673.847,139.573,11.8612456855095,7.6138341106838,0.613635181008332,1.89534015506473,2.04152152377623,0.999368527558978,29.5956093799051,245.589436107863,494.590242673302
13088,953.381,143.259,15.6618541266247,7.81490876360363,0.571137418455633,2.50226603835708,2.19376525961857,0.999521691516434,39.3985131723535,249.836847682688,503.144064673218
13089,1191.396,146.138,18.6111041698309,7.97196083244688,0.54228030429048,2.97323699347018,2.31068027472705,0.999597457223587,47.5076878621008,257.683793045709,518.946953725971
13090,1352.913,146.257,20.4890052477957,7.97845239069361,0.525465210850145,3.27312233765601,2.38471093560317,0.999634338423432,53.305469742812,268.322936383093,540.373023871601
13091,1405.712,144.93,21.0752602847236,7.90606333360609,0.520439065261714,3.36674244128808,2.40776579685966,0.99964450649399,56.0085050546272,280.833489240195,565.567907949814
13092,1313.314,144.276,20.0076633082398,7.87038703870387,0.529669239732119,3.19625599208086,2.36576247452776,0.999625544675629,54.3105162392741,294.002686191313,592.089229139725
13093,1110.398,141.301,17.5838207093384,7.70809808253552,0.551972199121203,2.8091882809256,2.27005442854096,0.999573949855048,48.6257854295333,306.139962460849,616.532375028566
13094,838.063,137.506,14.0864945912673,7.50107738046532,0.58795143080065,2.25069408815131,2.13091480571669,0.999468228454242,39.5227802958207,316.015685087652,636.420999425339
13095,542.809,135.638,7.60552314766647,7.39917628126449,0.638858262469906,1.57714023762537,1.96066920758508,0.999241123239562,27.9493250574134,322.601102298454,649.683308863458
13096,254.815,134.116,5.12083110558142,7.31614979679786,0.710244137690673,0.818951430453274,1.76236445291416,0.998538551823979,14.5070668659398,322.807449164856,650.098868866144
13097,58.079,132.056,1.28784699312321,7.20377492294684,0.788436201835043,0.206855418948168,1.58070884887278,0.99421405017876,3.63713117041873,320.612130473639,645.677737316507
13098,1.14,129.899,0.0208475094551782,7.08610861086109,0.642414284292401,0.00452603072775477,1.43529961425641,0.735561876116683,0.0583810087497667,314.696202543816,633.763706009541
13099,1.26,124.997,0.0237414880116574,6.81870005182336,0.662622533336804,0.00498817528140547,1.43787490628092,0.760061544198886,0.0658000511335938,307.63094144241,619.535043498341
13100,1.26,115.746,0.0237575549618373,6.31404958677686,0.662723781443512,0.00499074104109392,1.4378885564899,0.760184897507049,0.065174449672994,300.835982878598,605.85074071117
13101,1.14,106.655,0.020889416602998,5.81812726727218,0.642737776277975,0.0045327229543024,1.43533867134652,0.735952299235568,0.0567522416220858,294.545690846783,593.182781079816
13102,0,102.254,0,5.57804871396231,0,0,0,0,0,288.748452996114,581.507778600727
13103,0,99.518,0,5.42879742519706,0,0,0,0,0,283.170404282152,570.274199051034
13104,0,96.185,0,5.24697924337888,0,0,0,0,0,277.741606856955,559.341195260214
13105,0,96.155,0,5.24534271608979,0,0,0,0,0,272.494627613576,548.774353386182
13106,0,98.28,0,5.36126339906718,0,0,0,0,0,267.249284897486,538.21080729898
13107,0,105.638,0,5.76264899217194,0,0,0,0,0,261.888021498419,527.413809644669
13108,7.377,120.41,0.168234587252604,6.56847502932111,0.806941064268421,0.0280625338335138,1.48719413516784,0.957350427392399,0.428216450097399,256.125372506247,515.808465340577
13109,101.717,130.341,2.21151809796077,7.11022011292038,0.766574149781358,0.354358091181003,1.6297277105006,0.996622470026586,5.56205109381002,249.725132064178,502.91908164567
13110,289.139,136.194,5.76565973764965,7.42950658702234,0.699372446120494,0.921925255079991,1.79005285447624,0.998701787300336,14.3648934107989,244.826430049219,493.05363198806
13111,534.016,138.019,9.78664251888314,7.5290619971088,0.639947087130727,1.56404310647522,1.95732081992591,0.999234768486028,24.3038664283354,243.162583199846,489.702826554226
13112,779.193,142.303,13.3439214520186,7.76275809399122,0.596256393912241,2.13211127031297,2.10117215883388,0.99943865262055,33.2841820205288,245.42016372162,494.249346615571
13113,1006.917,144.389,16.3458840125088,7.87655129149279,0.564154900333022,2.61149998053259,2.22096184145032,0.999541698225844,41.2100393490964,251.001327079648,505.48919871749
13114,1154.515,143.408,18.165395873075,7.82303684913946,0.546440503942204,2.90206104733143,2.29306579132241,0.999587584459884,46.5212841578316,259.470659800664,522.545507784174
13115,1169.869,141.848,18.3402904751021,7.73793743010665,0.544799985869803,2.92999027562816,2.2999797853017,0.999591515683775,47.8390855549606,269.813018824599,543.373886807839
13116,1129.026,138.765,17.8351444691958,7.56975697569757,0.549567135536875,2.84932261660028,2.28000252693793,0.999579951014563,47.3649494759765,280.415371869595,564.725865331578
13117,1024.31,136.904,16.5284846806663,7.46823773286419,0.562321801905126,2.64065980415777,2.22821317980611,0.999546759081802,44.6318289950759,290.680759363093,585.399232118066
13118,794.606,134.903,13.510344774097,7.35908136268172,0.594372894114289,2.15868770493332,2.10784510868075,0.999445563584047,37.0011432178408,299.741006310895,603.645577757402
13119,515.663,134.146,9.46248778117645,7.31778632408695,0.644292621233811,1.51227826314706,1.94406839562642,0.999208574834769,26.1575992666286,305.89226972231,616.03354896502
